scheme_code,date,nav
120148,2022-02-04,104.7256
120148,2022-02-07,102.9938
120148,2022-02-08,103.1384
120148,2022-02-09,101.6131
120148,2022-02-10,101.6867
120148,2022-02-11,102.4211
120148,2022-02-14,102.0611
120148,2022-02-15,103.4611
120148,2022-02-16,102.2833
120148,2022-02-17,103.2887
120148,2022-02-18,103.8776
120148,2022-02-21,102.4827
120148,2022-02-22,104.7359
120148,2022-02-23,104.7139
120148,2022-02-24,104.0103
120148,2022-02-25,102.8707
120148,2022-02-28,102.7205
120148,2022-03-01,102.6466
120148,2022-03-02,102.7617
120148,2022-03-03,102.5477
120148,2022-03-04,103.0979
120148,2022-03-07,102.8091
120148,2022-03-08,101.2485
120148,2022-03-09,101.1579
120148,2022-03-10,99.2724
120148,2022-03-11,99.5831
120148,2022-03-14,98.8328
120148,2022-03-15,98.9916
120148,2022-03-16,100.062
120148,2022-03-17,99.3325
120148,2022-03-18,100.2057
120148,2022-03-21,99.8883
120148,2022-03-22,101.3192
120148,2022-03-23,101.0537
120148,2022-03-24,100.4045
120148,2022-03-25,100.9866
120148,2022-03-28,100.6649
120148,2022-03-29,100.0174
120148,2022-03-30,99.6651
120148,2022-03-31,99.6594
120148,2022-04-01,100.7594
120148,2022-04-04,99.2306
120148,2022-04-05,99.2787
120148,2022-04-06,99.8048
120148,2022-04-07,99.9892
120148,2022-04-08,101.067
120148,2022-04-11,101.0372
120148,2022-04-12,100.9183
120148,2022-04-13,101.4268
120148,2022-04-14,101.5378
120148,2022-04-15,101.2512
120148,2022-04-18,101.6996
120148,2022-04-19,101.1992
120148,2022-04-20,100.7348
120148,2022-04-21,100.3395
120148,2022-04-22,101.4558
120148,2022-04-25,98.8719
120148,2022-04-26,99.2144
120148,2022-04-27,99.2714
120148,2022-04-28,97.9663
120148,2022-04-29,98.2384
120148,2022-05-02,98.6418
120148,2022-05-03,99.1367
120148,2022-05-04,97.0633
120148,2022-05-05,98.1534
120148,2022-05-06,97.6036
120148,2022-05-09,98.1689
120148,2022-05-10,98.7804
120148,2022-05-11,98.1172
120148,2022-05-12,98.6651
120148,2022-05-13,98.3904
120148,2022-05-16,96.7895
120148,2022-05-17,97.7227
120148,2022-05-18,97.1461
120148,2022-05-19,96.5112
120148,2022-05-20,96.2289
120148,2022-05-23,96.4674
120148,2022-05-24,96.4521
120148,2022-05-25,96.9039
120148,2022-05-26,95.8946
120148,2022-05-27,95.3538
120148,2022-05-30,95.294
120148,2022-05-31,96.7694
120148,2022-06-01,96.7103
120148,2022-06-02,97.579
120148,2022-06-03,97.6383
120148,2022-06-06,97.2898
120148,2022-06-07,97.127
120148,2022-06-08,97.0253
120148,2022-06-09,97.5229
120148,2022-06-10,98.6246
120148,2022-06-13,98.938
120148,2022-06-14,99.9073
120148,2022-06-15,99.1661
120148,2022-06-16,98.8669
120148,2022-06-17,98.3237
120148,2022-06-20,98.6006
120148,2022-06-21,98.347
120148,2022-06-22,98.9507
120148,2022-06-23,98.2434
120148,2022-06-24,98.3066
120148,2022-06-27,98.8763
120148,2022-06-28,97.2723
120148,2022-06-29,98.9525
120148,2022-06-30,98.758
120148,2022-07-01,97.1878
120148,2022-07-04,97.3398
120148,2022-07-05,97.3951
120148,2022-07-06,97.3605
120148,2022-07-07,98.1617
120148,2022-07-08,98.7781
120148,2022-07-11,99.0431
120148,2022-07-12,99.4295
120148,2022-07-13,99.3764
120148,2022-07-14,100.8177
120148,2022-07-15,99.6549
120148,2022-07-18,99.7961
120148,2022-07-19,99.878
120148,2022-07-20,100.5578
120148,2022-07-21,99.9091
120148,2022-07-22,98.5454
120148,2022-07-25,98.6986
120148,2022-07-26,98.9503
120148,2022-07-27,100.1591
120148,2022-07-28,99.1713
120148,2022-07-29,100.1171
120148,2022-08-01,102.0433
120148,2022-08-02,101.7655
120148,2022-08-03,100.7451
120148,2022-08-04,100.4473
120148,2022-08-05,100.4887
120148,2022-08-08,100.9721
120148,2022-08-09,100.5246
120148,2022-08-10,101.8055
120148,2022-08-11,100.9283
120148,2022-08-12,99.5543
120148,2022-08-15,100.4656
120148,2022-08-16,98.6676
120148,2022-08-17,98.536
120148,2022-08-18,101.0232
120148,2022-08-19,101.0438
120148,2022-08-22,100.1681
120148,2022-08-23,100.1522
120148,2022-08-24,100.1415
120148,2022-08-25,100.3003
120148,2022-08-26,100.8618
120148,2022-08-29,100.0536
120148,2022-08-30,101.4344
120148,2022-08-31,101.6637
120148,2022-09-01,102.2853
120148,2022-09-02,101.802
120148,2022-09-05,102.8802
120148,2022-09-06,102.6995
120148,2022-09-07,102.9583
120148,2022-09-08,102.2206
120148,2022-09-09,101.436
120148,2022-09-12,102.0249
120148,2022-09-13,101.6935
120148,2022-09-14,101.0294
120148,2022-09-15,100.5398
120148,2022-09-16,101.1322
120148,2022-09-19,100.6536
120148,2022-09-20,100.589
120148,2022-09-21,100.6313
120148,2022-09-22,99.1179
120148,2022-09-23,97.9812
120148,2022-09-26,98.2741
120148,2022-09-27,97.7242
120148,2022-09-28,98.5796
120148,2022-09-29,99.3717
120148,2022-09-30,99.9732
120148,2022-10-03,101.4586
120148,2022-10-04,101.4216
120148,2022-10-05,101.9785
120148,2022-10-06,101.5323
120148,2022-10-07,103.5548
120148,2022-10-10,105.2292
120148,2022-10-11,105.2707
120148,2022-10-12,105.6279
120148,2022-10-13,106.8082
120148,2022-10-14,106.7145
120148,2022-10-17,106.186
120148,2022-10-18,106.9603
120148,2022-10-19,107.0595
120148,2022-10-20,107.2483
120148,2022-10-21,106.5647
120148,2022-10-24,105.1323
120148,2022-10-25,105.3625
120148,2022-10-26,106.1569
120148,2022-10-27,105.9969
120148,2022-10-28,107.2468
120148,2022-10-31,106.675
120148,2022-11-01,105.807
120148,2022-11-02,105.7818
120148,2022-11-03,105.7436
120148,2022-11-04,106.4267
120148,2022-11-07,105.7988
120148,2022-11-08,106.9885
120148,2022-11-09,108.7041
120148,2022-11-10,108.7027
120148,2022-11-11,109.8221
120148,2022-11-14,108.9268
120148,2022-11-15,109.8964
120148,2022-11-16,110.8501
120148,2022-11-17,111.6491
120148,2022-11-18,111.6687
120148,2022-11-21,109.063
120148,2022-11-22,108.5358
120148,2022-11-23,108.0249
120148,2022-11-24,107.2119
120148,2022-11-25,107.3489
120148,2022-11-28,107.0213
120148,2022-11-29,106.3474
120148,2022-11-30,105.4785
120148,2022-12-01,104.9064
120148,2022-12-02,105.8791
120148,2022-12-05,105.3509
120148,2022-12-06,104.9485
120148,2022-12-07,104.5966
120148,2022-12-08,104.9116
120148,2022-12-09,105.326
120148,2022-12-12,102.7922
120148,2022-12-13,103.6631
120148,2022-12-14,104.8854
120148,2022-12-15,104.0357
120148,2022-12-16,103.2577
120148,2022-12-19,102.9167
120148,2022-12-20,102.3251
120148,2022-12-21,102.5392
120148,2022-12-22,100.9732
120148,2022-12-23,100.1004
120148,2022-12-26,101.363
120148,2022-12-27,100.6407
120148,2022-12-28,101.672
120148,2022-12-29,101.9916
120148,2022-12-30,100.5459
120148,2023-01-02,101.0871
120148,2023-01-03,101.0223
120148,2023-01-04,100.6845
120148,2023-01-05,100.912
120148,2023-01-06,101.3255
120148,2023-01-09,101.9294
120148,2023-01-10,102.9208
120148,2023-01-11,103.2877
120148,2023-01-12,102.182
120148,2023-01-13,101.8255
120148,2023-01-16,104.2535
120148,2023-01-17,104.889
120148,2023-01-18,106.9085
120148,2023-01-19,108.1341
120148,2023-01-20,108.3757
120148,2023-01-23,108.6695
120148,2023-01-24,108.6703
120148,2023-01-25,107.1922
120148,2023-01-26,107.2398
120148,2023-01-27,108.3106
120148,2023-01-30,107.8235
120148,2023-01-31,108.2112
120148,2023-02-01,108.9809
120148,2023-02-02,108.2205
120148,2023-02-03,107.8622
120148,2023-02-06,107.0162
120148,2023-02-07,106.3445
120148,2023-02-08,105.2809
120148,2023-02-09,104.5541
120148,2023-02-10,105.7728
120148,2023-02-13,105.0298
120148,2023-02-14,105.1676
120148,2023-02-15,104.7761
120148,2023-02-16,105.7956
120148,2023-02-17,106.9371
120148,2023-02-20,107.7084
120148,2023-02-21,108.0045
120148,2023-02-22,107.8372
120148,2023-02-23,106.8414
120148,2023-02-24,108.5346
120148,2023-02-27,107.9076
120148,2023-02-28,108.5128
120148,2023-03-01,109.4652
120148,2023-03-02,109.0118
120148,2023-03-03,109.9497
120148,2023-03-06,110.6549
120148,2023-03-07,112.2178
120148,2023-03-08,111.8301
120148,2023-03-09,110.7132
120148,2023-03-10,110.2987
120148,2023-03-13,110.5161
120148,2023-03-14,110.6007
120148,2023-03-15,110.2858
120148,2023-03-16,108.6344
120148,2023-03-17,109.0759
120148,2023-03-20,110.8297
120148,2023-03-21,111.2746
120148,2023-03-22,111.8502
120148,2023-03-23,112.396
120148,2023-03-24,112.7867
120148,2023-03-27,113.6612
120148,2023-03-28,114.0548
120148,2023-03-29,113.8037
120148,2023-03-30,113.1132
120148,2023-03-31,112.9218
120148,2023-04-03,113.2395
120148,2023-04-04,112.9871
120148,2023-04-05,113.3051
120148,2023-04-06,113.7372
120148,2023-04-07,114.5294
120148,2023-04-10,115.7391
120148,2023-04-11,115.8461
120148,2023-04-12,114.6688
120148,2023-04-13,114.3866
120148,2023-04-14,114.4613
120148,2023-04-17,112.8146
120148,2023-04-18,114.1017
120148,2023-04-19,114.2659
120148,2023-04-20,114.6488
120148,2023-04-21,115.9357
120148,2023-04-24,115.386
120148,2023-04-25,115.9505
120148,2023-04-26,115.8834
120148,2023-04-27,115.7475
120148,2023-04-28,115.0672
120148,2023-05-01,116.6349
120148,2023-05-02,116.3196
120148,2023-05-03,117.0053
120148,2023-05-04,115.2854
120148,2023-05-05,116.4082
120148,2023-05-08,117.423
120148,2023-05-09,117.5498
120148,2023-05-10,117.3716
120148,2023-05-11,117.7824
120148,2023-05-12,119.9744
120148,2023-05-15,118.3181
120148,2023-05-16,119.0938
120148,2023-05-17,118.261
120148,2023-05-18,118.2776
120148,2023-05-19,118.0785
120148,2023-05-22,117.7094
120148,2023-05-23,117.7348
120148,2023-05-24,116.7019
120148,2023-05-25,117.6977
120148,2023-05-26,116.0437
120148,2023-05-29,116.5796
120148,2023-05-30,116.3101
120148,2023-05-31,115.2554
120148,2023-06-01,115.4766
120148,2023-06-02,114.0729
120148,2023-06-05,114.1434
120148,2023-06-06,112.8783
120148,2023-06-07,113.3287
120148,2023-06-08,112.5247
120148,2023-06-09,112.1525
120148,2023-06-12,112.4498
120148,2023-06-13,111.7886
120148,2023-06-14,111.7703
120148,2023-06-15,110.4502
120148,2023-06-16,111.0408
120148,2023-06-19,112.6419
120148,2023-06-20,115.1919
120148,2023-06-21,115.3105
120148,2023-06-22,116.0722
120148,2023-06-23,114.4535
120148,2023-06-26,115.8638
120148,2023-06-27,116.6181
120148,2023-06-28,116.2016
120148,2023-06-29,117.3865
120148,2023-06-30,117.1828
120148,2023-07-03,116.7885
120148,2023-07-04,117.2677
120148,2023-07-05,116.3053
120148,2023-07-06,117.2907
120148,2023-07-07,116.3351
120148,2023-07-10,115.3927
120148,2023-07-11,114.5875
120148,2023-07-12,115.3182
120148,2023-07-13,114.7838
120148,2023-07-14,113.5804
120148,2023-07-17,113.0641
120148,2023-07-18,113.069
120148,2023-07-19,112.0347
120148,2023-07-20,111.0361
120148,2023-07-21,112.9448
120148,2023-07-24,112.2011
120148,2023-07-25,111.9448
120148,2023-07-26,111.6495
120148,2023-07-27,111.3067
120148,2023-07-28,111.8934
120148,2023-07-31,112.7756
120148,2023-08-01,112.5334
120148,2023-08-02,111.454
120148,2023-08-03,112.6238
120148,2023-08-04,112.5717
120148,2023-08-07,114.1638
120148,2023-08-08,112.1471
120148,2023-08-09,112.356
120148,2023-08-10,114.1143
120148,2023-08-11,113.826
120148,2023-08-14,113.6548
120148,2023-08-15,113.9576
120148,2023-08-16,113.4824
120148,2023-08-17,113.2331
120148,2023-08-18,112.9611
120148,2023-08-21,112.428
120148,2023-08-22,113.5669
120148,2023-08-23,114.0199
120148,2023-08-24,114.2827
120148,2023-08-25,115.0563
120148,2023-08-28,114.8475
120148,2023-08-29,114.1706
120148,2023-08-30,113.6544
120148,2023-08-31,113.6901
120148,2023-09-01,112.7609
120148,2023-09-04,112.3434
120148,2023-09-05,111.9133
120148,2023-09-06,113.849
120148,2023-09-07,111.3568
120148,2023-09-08,111.2301
120148,2023-09-11,112.7991
120148,2023-09-12,112.9429
120148,2023-09-13,113.6575
120148,2023-09-14,113.7824
120148,2023-09-15,113.2091
120148,2023-09-18,111.2126
120148,2023-09-19,111.4288
120148,2023-09-20,110.7708
120148,2023-09-21,110.0948
120148,2023-09-22,109.6883
120148,2023-09-25,111.2524
120148,2023-09-26,113.4261
120148,2023-09-27,113.6572
120148,2023-09-28,113.2687
120148,2023-09-29,112.236
120148,2023-10-02,112.6903
120148,2023-10-03,114.3315
120148,2023-10-04,114.1395
120148,2023-10-05,112.0015
120148,2023-10-06,112.6354
120148,2023-10-09,113.5572
120148,2023-10-10,112.1506
120148,2023-10-11,112.3425
120148,2023-10-12,112.7818
120148,2023-10-13,112.7497
120148,2023-10-16,112.0702
120148,2023-10-17,113.0147
120148,2023-10-18,112.6839
120148,2023-10-19,111.3788
120148,2023-10-20,109.5861
120148,2023-10-23,110.7244
120148,2023-10-24,111.3038
120148,2023-10-25,111.4155
120148,2023-10-26,111.0565
120148,2023-10-27,110.6199
120148,2023-10-30,109.7011
120148,2023-10-31,109.3553
120148,2023-11-01,107.5334
120148,2023-11-02,106.9324
120148,2023-11-03,106.6985
120148,2023-11-06,107.2511
120148,2023-11-07,107.249
120148,2023-11-08,107.9632
120148,2023-11-09,109.1609
120148,2023-11-10,110.1177
120148,2023-11-13,110.5653
120148,2023-11-14,110.6089
120148,2023-11-15,109.7742
120148,2023-11-16,110.457
120148,2023-11-17,111.9744
120148,2023-11-20,112.3145
120148,2023-11-21,114.0709
120148,2023-11-22,112.7129
120148,2023-11-23,111.706
120148,2023-11-24,112.5038
120148,2023-11-27,112.7754
120148,2023-11-28,113.9945
120148,2023-11-29,114.0146
120148,2023-11-30,113.2571
120148,2023-12-01,113.0976
120148,2023-12-04,111.7447
120148,2023-12-05,110.7694
120148,2023-12-06,111.6643
120148,2023-12-07,112.4775
120148,2023-12-08,112.8379
120148,2023-12-11,111.3181
120148,2023-12-12,111.0323
120148,2023-12-13,109.9775
120148,2023-12-14,111.0457
120148,2023-12-15,110.5604
120148,2023-12-18,109.6332
120148,2023-12-19,109.6923
120148,2023-12-20,109.1634
120148,2023-12-21,110.4919
120148,2023-12-22,109.8756
120148,2023-12-25,108.6786
120148,2023-12-26,106.8394
120148,2023-12-27,106.8451
120148,2023-12-28,106.3969
120148,2023-12-29,105.2125
120148,2024-01-01,106.2451
120148,2024-01-02,106.8441
120148,2024-01-03,106.852
120148,2024-01-04,108.0503
120148,2024-01-05,108.6554
120148,2024-01-08,107.9728
120148,2024-01-09,107.1075
120148,2024-01-10,107.8405
120148,2024-01-11,108.2148
120148,2024-01-12,108.3942
120148,2024-01-15,107.6927
120148,2024-01-16,108.2488
120148,2024-01-17,107.627
120148,2024-01-18,107.5715
120148,2024-01-19,108.849
120148,2024-01-22,108.3062
120148,2024-01-23,106.9758
120148,2024-01-24,106.1071
120148,2024-01-25,106.9829
120148,2024-01-26,107.233
120148,2024-01-29,107.1546
120148,2024-01-30,106.7504
120148,2024-01-31,107.1969
120148,2024-02-01,106.5009
120148,2024-02-02,106.7933
120148,2024-02-05,106.2006
120148,2024-02-06,105.4698
120148,2024-02-07,104.9635
120148,2024-02-08,104.6798
120148,2024-02-09,104.6703
120148,2024-02-12,104.8988
120148,2024-02-13,101.8351
120148,2024-02-14,101.2076
120148,2024-02-15,100.921
120148,2024-02-16,102.1664
120148,2024-02-19,101.3143
120148,2024-02-20,101.4767
120148,2024-02-21,102.7208
120148,2024-02-22,101.6727
120148,2024-02-23,102.0236
120148,2024-02-26,101.3994
120148,2024-02-27,101.0205
120148,2024-02-28,100.4017
120148,2024-02-29,99.844
120148,2024-03-01,102.0481
120148,2024-03-04,102.7681
120148,2024-03-05,103.7047
120148,2024-03-06,104.144
120148,2024-03-07,102.837
120148,2024-03-08,103.1928
120148,2024-03-11,104.1095
120148,2024-03-12,103.43
120148,2024-03-13,104.2597
120148,2024-03-14,104.8785
120148,2024-03-15,106.4639
120148,2024-03-18,106.14
120148,2024-03-19,105.2398
120148,2024-03-20,104.9669
120148,2024-03-21,106.2039
120148,2024-03-22,104.6823
120148,2024-03-25,102.9815
120148,2024-03-26,103.0861
120148,2024-03-27,102.752
120148,2024-03-28,102.7892
120148,2024-03-29,103.5974
120148,2024-04-01,103.1705
120148,2024-04-02,101.6555
120148,2024-04-03,103.3487
120148,2024-04-04,102.5552
120148,2024-04-05,101.7171
120148,2024-04-08,102.6457
120148,2024-04-09,102.3608
120148,2024-04-10,102.3396
120148,2024-04-11,102.7656
120148,2024-04-12,103.6872
120148,2024-04-15,103.4417
120148,2024-04-16,104.7306
120148,2024-04-17,102.9725
120148,2024-04-18,103.6293
120148,2024-04-19,102.9644
120148,2024-04-22,104.1256
120148,2024-04-23,104.2752
120148,2024-04-24,103.7452
120148,2024-04-25,104.3264
120148,2024-04-26,105.1032
120148,2024-04-29,105.6744
120148,2024-04-30,104.8356
120148,2024-05-01,104.4611
120148,2024-05-02,104.4891
120148,2024-05-03,104.4859
120148,2024-05-06,105.144
120148,2024-05-07,103.4807
120148,2024-05-08,103.7885
120148,2024-05-09,103.5789
120148,2024-05-10,102.9151
120148,2024-05-13,102.3347
120148,2024-05-14,102.1898
120148,2024-05-15,99.2765
120148,2024-05-16,98.7493
120148,2024-05-17,98.087
120148,2024-05-20,98.5345
120148,2024-05-21,97.9291
120148,2024-05-22,97.7899
120148,2024-05-23,99.0258
120148,2024-05-24,99.8433
120148,2024-05-27,100.5939
120148,2024-05-28,100.2218
120148,2024-05-29,100.6873
120148,2024-05-30,100.5291
120148,2024-05-31,100.4015
120148,2024-06-03,100.7607
120148,2024-06-04,100.3097
120148,2024-06-05,101.5379
120148,2024-06-06,101.4383
120148,2024-06-07,101.9705
120148,2024-06-10,103.1886
120148,2024-06-11,104.0711
120148,2024-06-12,102.9293
120148,2024-06-13,103.3266
120148,2024-06-14,104.0608
120148,2024-06-17,104.8345
120148,2024-06-18,103.9322
120148,2024-06-19,103.4171
120148,2024-06-20,104.271
120148,2024-06-21,103.6668
120148,2024-06-24,103.4494
120148,2024-06-25,104.7846
120148,2024-06-26,104.7759
120148,2024-06-27,104.1982
120148,2024-06-28,103.4979
120148,2024-07-01,103.8044
120148,2024-07-02,102.7285
120148,2024-07-03,102.556
120148,2024-07-04,102.8602
120148,2024-07-05,103.9601
120148,2024-07-08,104.5465
120148,2024-07-09,103.9806
120148,2024-07-10,104.9921
120148,2024-07-11,104.772
120148,2024-07-12,103.7677
120148,2024-07-15,103.656
120148,2024-07-16,104.8797
120148,2024-07-17,105.0498
120148,2024-07-18,105.0918
120148,2024-07-19,106.4998
120148,2024-07-22,105.3123
120148,2024-07-23,104.2607
120148,2024-07-24,102.9443
120148,2024-07-25,103.282
120148,2024-07-26,103.4506
120148,2024-07-29,104.7584
120148,2024-07-30,104.9939
120148,2024-07-31,104.6859
120148,2024-08-01,104.7188
120148,2024-08-02,104.8488
120148,2024-08-05,103.478
120148,2024-08-06,105.7528
120148,2024-08-07,106.2243
120148,2024-08-08,106.4346
120148,2024-08-09,106.9904
120148,2024-08-12,107.6297
120148,2024-08-13,107.5409
120148,2024-08-14,107.0301
120148,2024-08-15,107.5755
120148,2024-08-16,107.9397
120148,2024-08-19,107.2727
120148,2024-08-20,108.5227
120148,2024-08-21,108.81
120148,2024-08-22,109.4779
120148,2024-08-23,110.7298
120148,2024-08-26,110.7824
120148,2024-08-27,111.0966
120148,2024-08-28,111.8498
120148,2024-08-29,111.2348
120148,2024-08-30,111.3162
120148,2024-09-02,111.4614
120148,2024-09-03,110.6424
120148,2024-09-04,112.727
120148,2024-09-05,111.4917
120148,2024-09-06,110.3673
120148,2024-09-09,111.5608
120148,2024-09-10,112.2309
120148,2024-09-11,111.3434
120148,2024-09-12,111.9177
120148,2024-09-13,113.2655
120148,2024-09-16,113.2721
120148,2024-09-17,115.661
120148,2024-09-18,114.1005
120148,2024-09-19,114.768
120148,2024-09-20,115.8735
120148,2024-09-23,116.7345
120148,2024-09-24,116.5787
120148,2024-09-25,116.3428
120148,2024-09-26,116.7911
120148,2024-09-27,117.5883
120148,2024-09-30,118.1903
120148,2024-10-01,119.2092
120148,2024-10-02,118.2733
120148,2024-10-03,118.0933
120148,2024-10-04,117.2406
120148,2024-10-07,116.9136
120148,2024-10-08,117.8983
120148,2024-10-09,118.0355
120148,2024-10-10,120.5325
120148,2024-10-11,120.7552
120148,2024-10-14,120.8491
120148,2024-10-15,120.988
120148,2024-10-16,120.4069
120148,2024-10-17,120.3873
120148,2024-10-18,121.5096
120148,2024-10-21,121.6569
120148,2024-10-22,120.9211
120148,2024-10-23,120.0625
120148,2024-10-24,119.6661
120148,2024-10-25,119.7727
120148,2024-10-28,120.9523
120148,2024-10-29,119.6915
120148,2024-10-30,119.4212
120148,2024-10-31,119.5949
120148,2024-11-01,117.8763
120148,2024-11-04,117.1256
120148,2024-11-05,116.5237
120148,2024-11-06,115.8167
120148,2024-11-07,116.0292
120148,2024-11-08,115.915
120148,2024-11-11,115.4348
120148,2024-11-12,115.8647
120148,2024-11-13,117.4966
120148,2024-11-14,119.0727
120148,2024-11-15,117.2768
120148,2024-11-18,117.8534
120148,2024-11-19,117.7209
120148,2024-11-20,117.9023
120148,2024-11-21,117.562
120148,2024-11-22,117.7079
120148,2024-11-25,117.8858
120148,2024-11-26,117.3752
120148,2024-11-27,116.5687
120148,2024-11-28,116.1852
120148,2024-11-29,116.4378
120148,2024-12-02,117.0307
120148,2024-12-03,117.8648
120148,2024-12-04,117.4341
120148,2024-12-05,117.736
120148,2024-12-06,118.6779
120148,2024-12-09,119.8202
120148,2024-12-10,119.7997
120148,2024-12-11,119.6239
120148,2024-12-12,119.8427
120148,2024-12-13,118.7764
120148,2024-12-16,118.6281
120148,2024-12-17,119.3703
120148,2024-12-18,120.0191
120148,2024-12-19,119.7956
120148,2024-12-20,120.0402
120148,2024-12-23,119.2843
120148,2024-12-24,119.9914
120148,2024-12-25,119.9527
120148,2024-12-26,119.7239
120148,2024-12-27,119.4133
120148,2024-12-30,119.3891
120148,2024-12-31,118.9971
125354,2022-01-03,100.5565
125354,2022-01-04,100.2687
125354,2022-01-05,101.5766
125354,2022-01-06,102.7977
125354,2022-01-07,102.0953
125354,2022-01-10,102.1829
125354,2022-01-11,101.6817
125354,2022-01-12,101.4465
125354,2022-01-13,103.102
125354,2022-01-14,102.8793
125354,2022-01-17,103.2066
125354,2022-01-18,103.6845
125354,2022-01-19,102.8856
125354,2022-01-20,102.2127
125354,2022-01-21,101.2572
125354,2022-01-24,100.5698
125354,2022-01-25,98.307
125354,2022-01-26,98.7648
125354,2022-01-27,100.4175
125354,2022-01-28,100.5663
125354,2022-01-31,99.4571
125354,2022-02-01,98.9755
125354,2022-02-02,98.6418
125354,2022-02-03,97.8684
125354,2022-02-04,98.5713
125354,2022-02-07,99.2398
125354,2022-02-08,98.3522
125354,2022-02-09,98.9522
125354,2022-02-10,100.1906
125354,2022-02-11,101.7456
125354,2022-02-14,104.1083
125354,2022-02-15,103.3883
125354,2022-02-16,105.7552
125354,2022-02-17,105.4873
125354,2022-02-18,105.0189
125354,2022-02-21,105.3252
125354,2022-02-22,104.8664
125354,2022-02-23,105.2326
125354,2022-02-24,104.1529
125354,2022-02-25,103.9852
125354,2022-02-28,105.0858
125354,2022-03-01,105.0694
125354,2022-03-02,105.2199
125354,2022-03-03,105.6515
125354,2022-03-04,106.6727
125354,2022-03-07,105.2921
125354,2022-03-08,105.8161
125354,2022-03-09,105.6209
125354,2022-03-10,105.7933
125354,2022-03-11,106.7222
125354,2022-03-14,105.7346
125354,2022-03-15,104.9098
125354,2022-03-16,103.3169
125354,2022-03-17,102.894
125354,2022-03-18,104.02
125354,2022-03-21,103.9508
125354,2022-03-22,102.8676
125354,2022-03-23,102.4987
125354,2022-03-24,101.3095
125354,2022-03-25,100.4279
125354,2022-03-28,100.7704
125354,2022-03-29,99.8543
125354,2022-03-30,100.7731
125354,2022-03-31,100.746
125354,2022-04-01,100.8452
125354,2022-04-04,100.6509
125354,2022-04-05,101.3034
125354,2022-04-06,101.9685
125354,2022-04-07,102.2724
125354,2022-04-08,102.7652
125354,2022-04-11,102.6216
125354,2022-04-12,103.0975
125354,2022-04-13,102.8498
125354,2022-04-14,102.8825
125354,2022-04-15,102.6873
125354,2022-04-18,102.3425
125354,2022-04-19,101.809
125354,2022-04-20,102.2205
125354,2022-04-21,103.3229
125354,2022-04-22,104.3219
125354,2022-04-25,103.3045
125354,2022-04-26,104.4009
125354,2022-04-27,104.1665
125354,2022-04-28,104.6984
125354,2022-04-29,103.9708
125354,2022-05-02,104.1201
125354,2022-05-03,104.4126
125354,2022-05-04,103.2038
125354,2022-05-05,103.737
125354,2022-05-06,104.8851
125354,2022-05-09,104.77
125354,2022-05-10,105.9415
125354,2022-05-11,105.8125
125354,2022-05-12,106.5634
125354,2022-05-13,104.7041
125354,2022-05-16,106.7615
125354,2022-05-17,108.0708
125354,2022-05-18,107.8571
125354,2022-05-19,106.1879
125354,2022-05-20,106.4644
125354,2022-05-23,105.2665
125354,2022-05-24,105.6727
125354,2022-05-25,106.0524
125354,2022-05-26,105.2855
125354,2022-05-27,106.2612
125354,2022-05-30,106.9779
125354,2022-05-31,107.8452
125354,2022-06-01,107.8852
125354,2022-06-02,106.6958
125354,2022-06-03,107.5625
125354,2022-06-06,107.3621
125354,2022-06-07,106.2006
125354,2022-06-08,107.3812
125354,2022-06-09,109.2169
125354,2022-06-10,109.2136
125354,2022-06-13,111.1328
125354,2022-06-14,111.2474
125354,2022-06-15,110.9421
125354,2022-06-16,110.4159
125354,2022-06-17,111.8951
125354,2022-06-20,111.2303
125354,2022-06-21,111.9179
125354,2022-06-22,111.4509
125354,2022-06-23,111.0739
125354,2022-06-24,112.0227
125354,2022-06-27,111.7157
125354,2022-06-28,111.3874
125354,2022-06-29,112.4303
125354,2022-06-30,113.9008
125354,2022-07-01,114.5224
125354,2022-07-04,113.9569
125354,2022-07-05,113.5256
125354,2022-07-06,113.6322
125354,2022-07-07,113.958
125354,2022-07-08,113.0916
125354,2022-07-11,113.7797
125354,2022-07-12,113.8917
125354,2022-07-13,112.3626
125354,2022-07-14,111.5613
125354,2022-07-15,111.1448
125354,2022-07-18,111.1134
125354,2022-07-19,112.8261
125354,2022-07-20,113.075
125354,2022-07-21,112.3483
125354,2022-07-22,112.5803
125354,2022-07-25,112.297
125354,2022-07-26,112.6224
125354,2022-07-27,113.1793
125354,2022-07-28,114.3081
125354,2022-07-29,114.3202
125354,2022-08-01,115.8534
125354,2022-08-02,116.7298
125354,2022-08-03,116.1042
125354,2022-08-04,118.1916
125354,2022-08-05,118.5362
125354,2022-08-08,117.7798
125354,2022-08-09,119.3726
125354,2022-08-10,121.3927
125354,2022-08-11,121.397
125354,2022-08-12,120.9443
125354,2022-08-15,120.8138
125354,2022-08-16,121.5408
125354,2022-08-17,122.8198
125354,2022-08-18,123.4172
125354,2022-08-19,123.5546
125354,2022-08-22,125.0724
125354,2022-08-23,124.7969
125354,2022-08-24,125.8636
125354,2022-08-25,125.6113
125354,2022-08-26,126.0821
125354,2022-08-29,126.0054
125354,2022-08-30,125.9869
125354,2022-08-31,125.6443
125354,2022-09-01,127.0338
125354,2022-09-02,126.3271
125354,2022-09-05,125.6169
125354,2022-09-06,127.786
125354,2022-09-07,128.824
125354,2022-09-08,126.4046
