investor_id,scheme_code,transaction_date,amount,nav,units_allotted,transaction_type
INV0150,119551,2023-02-25,1000,147.1921,6.7938,SIP
INV0150,119551,2023-03-25,2000,148.1782,13.4973,SIP
INV0150,119551,2023-04-25,1000,152.6631,6.5504,SIP
INV0150,119551,2023-05-25,2000,164.5828,12.1519,SIP
INV0150,119551,2023-06-25,5000,171.3529,29.1795,SIP
INV0150,119551,2023-07-25,1000,166.4297,6.0085,SIP
INV0150,119551,2023-08-25,2000,169.9164,11.7705,SIP
INV0150,119551,2023-09-25,5000,169.7675,29.452,SIP
INV0151,118632,2022-01-13,10000,99.1368,100.8707,SIP
INV0151,118632,2022-02-13,1000,99.1425,10.0865,SIP
INV0151,118632,2022-03-13,5000,95.7072,52.2427,SIP
INV0151,118632,2022-04-13,1000,98.5492,10.1472,SIP
INV0151,118632,2022-05-13,2000,98.3773,20.3299,SIP
INV0151,118632,2022-06-13,5000,100.0137,49.9932,SIP
INV0151,118632,2022-07-13,10000,104.5628,95.6363,SIP
INV0151,118632,2022-08-13,1000,105.093,9.5154,SIP
INV0151,118632,2022-09-13,1000,109.6849,9.117,SIP
INV0151,118632,2022-10-13,10000,108.0868,92.5182,SIP
INV0151,118632,2022-11-13,1000,105.8783,9.4448,SIP
INV0152,125497,2022-01-01,5000,100.084,49.958,SIP
INV0152,125497,2022-02-01,2000,96.0431,20.824,SIP
INV0152,125497,2022-03-01,1000,94.2141,10.6141,SIP
INV0152,125497,2022-04-01,2000,96.8195,20.657,SIP
INV0152,125497,2022-05-01,5000,94.1036,53.1329,SIP
INV0152,125497,2022-06-01,1000,97.9538,10.2089,SIP
INV0152,125497,2022-07-01,2000,95.6602,20.9073,SIP
INV0152,125497,2022-08-01,1000,97.7369,10.2316,SIP
INV0152,125497,2022-09-01,1000,101.9073,9.8128,SIP
INV0152,125497,2022-10-01,10000,101.7798,98.2513,SIP
INV0152,125497,2022-11-01,2000,108.7035,18.3987,SIP
INV0152,125497,2022-12-01,5000,107.1836,46.6489,SIP
INV0153,120841,2022-01-26,10000,100.74,99.2654,SIP
INV0153,120841,2022-02-26,1000,101.6005,9.8425,SIP
INV0153,120841,2022-03-26,5000,104.3452,47.9179,SIP
INV0153,120841,2022-04-26,10000,106.8133,93.6213,SIP
INV0153,120841,2022-05-26,5000,100.3761,49.8127,SIP
INV0153,120841,2022-06-26,10000,98.9045,101.1076,SIP
INV0153,120841,2022-07-26,1000,100.0384,9.9962,SIP
INV0153,120841,2022-08-26,5000,100.1724,49.9139,SIP
INV0153,120841,2022-09-26,2000,100.0286,19.9943,SIP
INV0153,120841,2022-10-26,10000,103.4615,96.6543,SIP
INV0153,120841,2022-11-26,5000,102.6914,48.6896,SIP
INV0153,120841,2022-12-26,1000,104.8563,9.5369,SIP
INV0153,120841,2023-01-26,5000,101.9669,49.0355,SIP
INV0153,120841,2023-02-26,10000,104.5481,95.6498,SIP
INV0153,120841,2023-03-26,1000,92.5198,10.8085,SIP
INV0153,120841,2023-04-26,2000,92.3666,21.6528,SIP
INV0153,120841,2023-05-26,10000,94.4727,105.8507,SIP
INV0153,120841,2023-06-26,10000,93.1026,107.4084,SIP
INV0153,120841,2023-07-26,1000,92.1881,10.8474,SIP
INV0153,120841,2023-08-26,10000,85.5857,116.8419,SIP
INV0153,120841,2023-09-26,5000,88.131,56.7337,SIP
INV0153,120841,2023-10-26,2000,84.8532,23.5701,SIP
INV0153,120841,2023-11-26,5000,84.4728,59.1907,SIP
INV0154,119092,2022-01-24,1000,100.7036,9.9301,SIP
INV0154,119092,2022-02-24,5000,92.1863,54.238,SIP
INV0154,119092,2022-03-24,10000,93.0263,107.4965,SIP
INV0154,119092,2022-04-24,10000,94.215,106.1402,SIP
INV0154,119092,2022-05-24,1000,97.8941,10.2151,SIP
INV0154,119092,2022-06-24,5000,98.5036,50.7596,SIP
INV0154,119092,2022-07-24,10000,103.6119,96.514,SIP
INV0154,119092,2022-08-24,5000,104.9232,47.6539,SIP
INV0154,119092,2022-09-24,2000,105.2856,18.996,SIP
INV0154,119092,2022-10-24,10000,108.9619,91.7752,SIP
INV0154,119092,2022-11-24,2000,113.2009,17.6677,SIP
INV0154,119092,2022-12-24,10000,106.9192,93.5286,SIP
INV0154,119092,2023-01-24,1000,108.9582,9.1778,SIP
INV0154,119092,2023-02-24,10000,113.5477,88.0687,SIP
INV0154,119092,2023-03-24,10000,116.3644,85.9369,SIP
INV0154,119092,2023-04-24,5000,118.7463,42.1066,SIP
INV0154,119092,2023-05-24,5000,118.697,42.1241,SIP
INV0154,119092,2023-06-24,2000,112.6428,17.7552,SIP
INV0154,119092,2023-07-24,2000,115.7025,17.2857,SIP
INV0154,119092,2023-08-24,2000,112.6811,17.7492,SIP
INV0154,119092,2023-09-24,10000,120.3841,83.0674,SIP
INV0154,119092,2023-10-24,10000,121.3964,82.3748,SIP
INV0154,119092,2023-11-24,2000,122.7402,16.2946,SIP
INV0155,119092,2022-01-13,1000,100.7036,9.9301,SIP
INV0155,119092,2022-02-13,1000,92.1863,10.8476,SIP
INV0155,119092,2022-03-13,2000,93.0263,21.4993,SIP
INV0155,119092,2022-04-13,1000,94.215,10.614,SIP
INV0155,119092,2022-05-13,1000,97.8941,10.2151,SIP
INV0155,119092,2022-06-13,10000,98.5036,101.5191,SIP
INV0155,119092,2022-07-13,10000,103.6119,96.514,SIP
INV0155,119092,2022-08-13,10000,104.9232,95.3078,SIP
INV0155,119092,2022-09-13,1000,105.2856,9.498,SIP
INV0156,119551,2022-01-07,10000,99.6824,100.3186,SIP
INV0156,119551,2022-02-07,10000,104.351,95.8304,SIP
INV0156,119551,2022-03-07,2000,104.3793,19.1609,SIP
INV0156,119551,2022-04-07,5000,107.8514,46.3601,SIP
INV0156,119551,2022-05-07,5000,113.4733,44.0632,SIP
INV0156,119551,2022-06-07,10000,124.8005,80.1279,SIP
INV0156,119551,2022-07-07,1000,131.0093,7.633,SIP
INV0156,119551,2022-08-07,10000,130.4033,76.6852,SIP
INV0156,119551,2022-09-07,10000,134.1613,74.5371,SIP
INV0156,119551,2022-10-07,1000,129.4599,7.7244,SIP
INV0156,119551,2022-11-07,1000,132.1114,7.5694,SIP
INV0156,119551,2022-12-07,10000,143.9159,69.485,SIP
INV0156,119551,2023-01-07,2000,145.9481,13.7035,SIP
INV0156,119551,2023-02-07,2000,147.1921,13.5877,SIP
INV0156,119551,2023-03-07,1000,148.1782,6.7486,SIP
INV0156,119551,2023-04-07,10000,152.6631,65.5037,SIP
INV0156,119551,2023-05-07,2000,164.5828,12.1519,SIP
INV0156,119551,2023-06-07,10000,171.3529,58.3591,SIP
INV0156,119551,2023-07-07,10000,166.4297,60.0854,SIP
INV0156,119551,2023-08-07,10000,169.9164,58.8525,SIP
INV0156,119551,2023-09-07,2000,169.7675,11.7808,SIP
INV0157,120503,2022-01-04,5000,100.1712,49.9145,SIP
INV0157,120503,2022-02-04,1000,95.4081,10.4813,SIP
INV0157,120503,2022-03-04,2000,100.1007,19.9799,SIP
INV0157,120503,2022-04-04,5000,103.0488,48.5207,SIP
INV0157,120503,2022-05-04,2000,108.6111,18.4143,SIP
INV0157,120503,2022-06-04,5000,111.7822,44.7298,SIP
INV0157,120503,2022-07-04,5000,116.4106,42.9514,SIP
INV0157,120503,2022-08-04,2000,118.7931,16.836,SIP
INV0157,120503,2022-09-04,1000,122.4277,8.1681,SIP
INV0157,120503,2022-10-04,10000,127.8003,78.2471,SIP
INV0157,120503,2022-11-04,5000,122.5472,40.8006,SIP
INV0158,118632,2022-01-21,10000,99.1368,100.8707,SIP
INV0158,118632,2022-02-21,2000,99.1425,20.173,SIP
INV0158,118632,2022-03-21,2000,95.7072,20.8971,SIP
INV0158,118632,2022-04-21,1000,98.5492,10.1472,SIP
INV0158,118632,2022-05-21,2000,98.3773,20.3299,SIP
INV0158,118632,2022-06-21,5000,100.0137,49.9932,SIP
INV0158,118632,2022-07-21,1000,104.5628,9.5636,SIP
INV0158,118632,2022-08-21,2000,105.093,19.0308,SIP
INV0158,118632,2022-09-21,2000,109.6849,18.2341,SIP
INV0159,119092,2022-01-11,2000,100.7036,19.8603,SIP
INV0159,119092,2022-02-11,2000,92.1863,21.6952,SIP
INV0159,119092,2022-03-11,1000,93.0263,10.7496,SIP
INV0159,119092,2022-04-11,5000,94.215,53.0701,SIP
INV0159,119092,2022-05-11,5000,97.8941,51.0756,SIP
INV0159,119092,2022-06-11,10000,98.5036,101.5191,SIP
INV0159,119092,2022-07-11,5000,103.6119,48.257,SIP
INV0159,119092,2022-08-11,1000,104.9232,9.5308,SIP
INV0159,119092,2022-09-11,5000,105.2856,47.4899,SIP
INV0159,119092,2022-10-11,5000,108.9619,45.8876,SIP
INV0159,119092,2022-11-11,10000,113.2009,88.3385,SIP
INV0159,119092,2022-12-11,5000,106.9192,46.7643,SIP
INV0159,119092,2023-01-11,10000,108.9582,91.7783,SIP
INV0159,119092,2023-02-11,10000,113.5477,88.0687,SIP
INV0159,119092,2023-03-11,5000,116.3644,42.9685,SIP
INV0159,119092,2023-04-11,2000,118.7463,16.8426,SIP
INV0159,119092,2023-05-11,1000,118.697,8.4248,SIP
INV0159,119092,2023-06-11,1000,112.6428,8.8776,SIP
INV0159,119092,2023-07-11,5000,115.7025,43.2143,SIP
INV0159,119092,2023-08-11,1000,112.6811,8.8746,SIP
INV0159,119092,2023-09-11,1000,120.3841,8.3067,SIP
INV0159,119092,2023-10-11,10000,121.3964,82.3748,SIP
INV0159,119092,2023-11-11,2000,122.7402,16.2946,SIP
INV0159,119092,2023-12-11,1000,126.4304,7.9095,SIP
INV0159,119092,2024-01-11,2000,126.022,15.8702,SIP
INV0159,119092,2024-02-11,1000,125.2735,7.9825,SIP
INV0159,119092,2024-03-11,2000,129.0785,15.4944,SIP
INV0159,119092,2024-04-11,2000,135.7789,14.7298,SIP
INV0159,119092,2024-05-11,1000,142.0228,7.0411,SIP
INV0159,119092,2024-06-11,10000,143.9367,69.475,SIP
INV0159,119092,2024-07-11,2000,135.8801,14.7189,SIP
INV0159,119092,2024-08-11,2000,139.8091,14.3052,SIP
INV0159,119092,2024-09-11,1000,129.9258,7.6967,SIP
INV0159,119092,2024-10-11,2000,121.9953,16.3941,SIP
INV0160,120841,2022-01-16,10000,100.74,99.2654,SIP
INV0160,120841,2022-02-16,2000,101.6005,19.6849,SIP
INV0160,120841,2022-03-16,2000,104.3452,19.1671,SIP
INV0160,120841,2022-04-16,10000,106.8133,93.6213,SIP
INV0160,120841,2022-05-16,10000,100.3761,99.6253,SIP
INV0160,120841,2022-06-16,5000,98.9045,50.5538,SIP
INV0160,120841,2022-07-16,2000,100.0384,19.9923,SIP
INV0160,120841,2022-08-16,10000,100.1724,99.8279,SIP
INV0160,120841,2022-09-16,2000,100.0286,19.9943,SIP
INV0160,120841,2022-10-16,2000,103.4615,19.3309,SIP
INV0160,120841,2022-11-16,2000,102.6914,19.4758,SIP
INV0160,120841,2022-12-16,1000,104.8563,9.5369,SIP
INV0160,120841,2023-01-16,5000,101.9669,49.0355,SIP
INV0160,120841,2023-02-16,1000,104.5481,9.565,SIP
INV0160,120841,2023-03-16,5000,92.5198,54.0425,SIP
INV0160,120841,2023-04-16,2000,92.3666,21.6528,SIP
INV0160,120841,2023-05-16,2000,94.4727,21.1701,SIP
INV0160,120841,2023-06-16,10000,93.1026,107.4084,SIP
INV0160,120841,2023-07-16,5000,92.1881,54.2369,SIP
INV0160,120841,2023-08-16,5000,85.5857,58.421,SIP
INV0160,120841,2023-09-16,1000,88.131,11.3467,SIP
INV0160,120841,2023-10-16,5000,84.8532,58.9253,SIP
INV0160,120841,2023-11-16,2000,84.4728,23.6763,SIP
INV0160,120841,2023-12-16,10000,84.9954,117.6534,SIP
INV0160,120841,2024-01-16,1000,85.4637,11.7009,SIP
INV0160,120841,2024-02-16,10000,79.1895,126.2794,SIP
INV0160,120841,2024-03-16,5000,79.2454,63.0951,SIP
INV0160,120841,2024-04-16,5000,83.8837,59.6063,SIP
INV0160,120841,2024-05-16,1000,83.4167,11.988,SIP
INV0160,120841,2024-06-16,5000,81.542,61.3181,SIP
INV0160,120841,2024-07-16,10000,84.1303,118.8632,SIP
INV0160,120841,2024-08-16,2000,86.1349,23.2194,SIP
INV0160,120841,2024-09-16,1000,86.1456,11.6083,SIP
INV0160,120841,2024-10-16,5000,87.2452,57.3097,SIP
INV0160,120841,2024-11-16,10000,89.4978,111.7346,SIP
INV0161,119551,2022-01-09,5000,99.6824,50.1593,SIP
INV0161,119551,2022-02-09,5000,104.351,47.9152,SIP
INV0161,119551,2022-03-09,2000,104.3793,19.1609,SIP
INV0161,119551,2022-04-09,2000,107.8514,18.544,SIP
INV0161,119551,2022-05-09,5000,113.4733,44.0632,SIP
INV0161,119551,2022-06-09,5000,124.8005,40.0639,SIP
INV0161,119551,2022-07-09,1000,131.0093,7.633,SIP
INV0161,119551,2022-08-09,5000,130.4033,38.3426,SIP
INV0161,119551,2022-09-09,10000,134.1613,74.5371,SIP
INV0161,119551,2022-10-09,10000,129.4599,77.244,SIP
INV0161,119551,2022-11-09,1000,132.1114,7.5694,SIP
INV0161,119551,2022-12-09,2000,143.9159,13.897,SIP
INV0161,119551,2023-01-09,5000,145.9481,34.2588,SIP
INV0161,119551,2023-02-09,1000,147.1921,6.7938,SIP
INV0161,119551,2023-03-09,2000,148.1782,13.4973,SIP
INV0161,119551,2023-04-09,1000,152.6631,6.5504,SIP
INV0161,119551,2023-05-09,2000,164.5828,12.1519,SIP
INV0161,119551,2023-06-09,5000,171.3529,29.1795,SIP
INV0161,119551,2023-07-09,1000,166.4297,6.0085,SIP
INV0161,119551,2023-08-09,5000,169.9164,29.4262,SIP
INV0161,119551,2023-09-09,1000,169.7675,5.8904,SIP
INV0161,119551,2023-10-09,2000,169.4823,11.8006,SIP
INV0161,119551,2023-11-09,1000,177.0761,5.6473,SIP
INV0161,119551,2023-12-09,10000,175.2638,57.0568,SIP
INV0162,119092,2022-01-24,10000,100.7036,99.3013,SIP
INV0162,119092,2022-02-24,10000,92.1863,108.476,SIP
INV0162,119092,2022-03-24,5000,93.0263,53.7482,SIP
INV0162,119092,2022-04-24,5000,94.215,53.0701,SIP
INV0162,119092,2022-05-24,2000,97.8941,20.4302,SIP
INV0162,119092,2022-06-24,5000,98.5036,50.7596,SIP
INV0162,119092,2022-07-24,1000,103.6119,9.6514,SIP
INV0162,119092,2022-08-24,10000,104.9232,95.3078,SIP
INV0162,119092,2022-09-24,2000,105.2856,18.996,SIP
INV0162,119092,2022-10-24,5000,108.9619,45.8876,SIP
INV0162,119092,2022-11-24,10000,113.2009,88.3385,SIP
INV0162,119092,2022-12-24,1000,106.9192,9.3529,SIP
INV0162,119092,2023-01-24,1000,108.9582,9.1778,SIP
INV0162,119092,2023-02-24,2000,113.5477,17.6137,SIP
INV0162,119092,2023-03-24,1000,116.3644,8.5937,SIP
INV0162,119092,2023-04-24,10000,118.7463,84.2132,SIP
INV0162,119092,2023-05-24,5000,118.697,42.1241,SIP
INV0162,119092,2023-06-24,1000,112.6428,8.8776,SIP
INV0162,119092,2023-07-24,5000,115.7025,43.2143,SIP
INV0162,119092,2023-08-24,10000,112.6811,88.746,SIP
INV0162,119092,2023-09-24,10000,120.3841,83.0674,SIP
INV0162,119092,2023-10-24,5000,121.3964,41.1874,SIP
INV0162,119092,2023-11-24,10000,122.7402,81.4729,SIP
INV0162,119092,2023-12-24,2000,126.4304,15.819,SIP
INV0162,119092,2024-01-24,1000,126.022,7.9351,SIP
INV0162,119092,2024-02-24,2000,125.2735,15.9651,SIP
INV0162,119092,2024-03-24,2000,129.0785,15.4944,SIP
INV0162,119092,2024-04-24,2000,135.7789,14.7298,SIP
INV0163,118632,2022-01-03,5000,99.1368,50.4354,SIP
INV0163,118632,2022-02-03,10000,99.1425,100.8649,SIP
INV0163,118632,2022-03-03,1000,95.7072,10.4485,SIP
INV0163,118632,2022-04-03,10000,98.5492,101.4722,SIP
INV0163,118632,2022-05-03,1000,98.3773,10.1649,SIP
INV0163,118632,2022-06-03,10000,100.0137,99.9863,SIP
INV0163,118632,2022-07-03,5000,104.5628,47.8182,SIP
INV0163,118632,2022-08-03,5000,105.093,47.5769,SIP
INV0163,118632,2022-09-03,1000,109.6849,9.117,SIP
INV0163,118632,2022-10-03,2000,108.0868,18.5036,SIP
INV0163,118632,2022-11-03,2000,105.8783,18.8896,SIP
INV0163,118632,2022-12-03,10000,109.9824,90.9236,SIP
INV0163,118632,2023-01-03,5000,105.2533,47.5044,SIP
INV0163,118632,2023-02-03,2000,112.2066,17.8243,SIP
INV0163,118632,2023-03-03,5000,113.292,44.1337,SIP
INV0163,118632,2023-04-03,5000,114.4764,43.6771,SIP
INV0163,118632,2023-05-03,5000,112.3849,44.49,SIP
INV0163,118632,2023-06-03,10000,120.7473,82.8176,SIP
INV0163,118632,2023-07-03,1000,127.4676,7.8451,SIP
INV0163,118632,2023-08-03,10000,132.4322,75.5103,SIP
INV0163,118632,2023-09-03,2000,135.3024,14.7817,SIP
INV0163,118632,2023-10-03,1000,126.5078,7.9047,SIP
INV0163,118632,2023-11-03,2000,124.2556,16.0959,SIP
INV0163,118632,2023-12-03,1000,129.998,7.6924,SIP
INV0163,118632,2024-01-03,1000,130.1636,7.6826,SIP
INV0163,118632,2024-02-03,10000,129.2733,77.3555,SIP
INV0163,118632,2024-03-03,5000,118.6631,42.1361,SIP
INV0163,118632,2024-04-03,5000,119.2299,41.9358,SIP
INV0163,118632,2024-05-03,1000,127.1231,7.8664,SIP
INV0164,118632,2022-01-30,5000,99.1368,50.4354,SIP
INV0164,118632,2022-02-28,5000,99.1425,50.4325,SIP
INV0164,118632,2022-03-30,2000,95.7072,20.8971,SIP
INV0164,118632,2022-04-30,2000,98.5492,20.2944,SIP
INV0164,118632,2022-05-30,10000,98.3773,101.6495,SIP
INV0164,118632,2022-06-30,2000,100.0137,19.9973,SIP
INV0164,118632,2022-07-30,10000,104.5628,95.6363,SIP
INV0164,118632,2022-08-30,5000,105.093,47.5769,SIP
INV0164,118632,2022-09-30,2000,109.6849,18.2341,SIP
INV0164,118632,2022-10-30,5000,108.0868,46.2591,SIP
INV0164,118632,2022-11-30,1000,105.8783,9.4448,SIP
INV0164,118632,2022-12-30,1000,109.9824,9.0924,SIP
INV0164,118632,2023-01-30,1000,105.2533,9.5009,SIP
INV0164,118632,2023-02-28,2000,112.2066,17.8243,SIP
INV0164,118632,2023-03-30,5000,113.292,44.1337,SIP
INV0164,118632,2023-04-30,2000,114.4764,17.4708,SIP
INV0164,118632,2023-05-30,5000,112.3849,44.49,SIP
INV0164,118632,2023-06-30,10000,120.7473,82.8176,SIP
INV0164,118632,2023-07-30,2000,127.4676,15.6903,SIP
INV0164,118632,2023-08-30,1000,132.4322,7.551,SIP
INV0164,118632,2023-09-30,10000,135.3024,73.9085,SIP
INV0164,118632,2023-10-30,5000,126.5078,39.5233,SIP
INV0164,118632,2023-11-30,2000,124.2556,16.0959,SIP
INV0164,118632,2023-12-30,5000,129.998,38.4621,SIP
INV0164,118632,2024-01-30,5000,130.1636,38.4132,SIP
INV0164,118632,2024-02-29,2000,129.2733,15.4711,SIP
INV0164,118632,2024-03-30,2000,118.6631,16.8544,SIP
INV0165,120503,2022-01-19,1000,100.1712,9.9829,SIP
INV0165,120503,2022-02-19,5000,95.4081,52.4065,SIP
INV0165,120503,2022-03-19,1000,100.1007,9.9899,SIP
INV0165,120503,2022-04-19,10000,103.0488,97.0414,SIP
INV0165,120503,2022-05-19,1000,108.6111,9.2072,SIP
INV0165,120503,2022-06-19,1000,111.7822,8.946,SIP
INV0165,120503,2022-07-19,10000,116.4106,85.9028,SIP
INV0165,120503,2022-08-19,5000,118.7931,42.09,SIP
INV0165,120503,2022-09-19,1000,122.4277,8.1681,SIP
INV0165,120503,2022-10-19,5000,127.8003,39.1235,SIP
INV0165,120503,2022-11-19,5000,122.5472,40.8006,SIP
INV0165,120503,2022-12-19,2000,118.941,16.8151,SIP
INV0165,120503,2023-01-19,5000,115.2354,43.3894,SIP
INV0165,120503,2023-02-19,5000,115.8075,43.1751,SIP
INV0165,120503,2023-03-19,1000,120.0202,8.3319,SIP
INV0165,120503,2023-04-19,5000,119.1557,41.9619,SIP
INV0165,120503,2023-05-19,5000,121.5422,41.138,SIP
INV0165,120503,2023-06-19,2000,117.4413,17.0298,SIP
INV0165,120503,2023-07-19,2000,122.8816,16.2758,SIP
INV0165,120503,2023-08-19,1000,127.4106,7.8486,SIP
INV0165,120503,2023-09-19,1000,128.7803,7.7652,SIP
INV0165,120503,2023-10-19,2000,129.264,15.4722,SIP
INV0165,120503,2023-11-19,2000,123.6515,16.1745,SIP
INV0165,120503,2023-12-19,10000,126.8349,78.8427,SIP
INV0165,120503,2024-01-19,5000,123.2805,40.5579,SIP
INV0166,119092,2022-01-09,1000,100.7036,9.9301,SIP
INV0166,119092,2022-02-09,2000,92.1863,21.6952,SIP
INV0166,119092,2022-03-09,2000,93.0263,21.4993,SIP
INV0166,119092,2022-04-09,5000,94.215,53.0701,SIP
INV0166,119092,2022-05-09,1000,97.8941,10.2151,SIP
INV0166,119092,2022-06-09,5000,98.5036,50.7596,SIP
INV0166,119092,2022-07-09,2000,103.6119,19.3028,SIP
INV0166,119092,2022-08-09,10000,104.9232,95.3078,SIP
INV0166,119092,2022-09-09,10000,105.2856,94.9798,SIP
INV0166,119092,2022-10-09,2000,108.9619,18.355,SIP
INV0166,119092,2022-11-09,5000,113.2009,44.1693,SIP
INV0166,119092,2022-12-09,10000,106.9192,93.5286,SIP
INV0166,119092,2023-01-09,2000,108.9582,18.3557,SIP
INV0166,119092,2023-02-09,1000,113.5477,8.8069,SIP
INV0166,119092,2023-03-09,5000,116.3644,42.9685,SIP
INV0166,119092,2023-04-09,5000,118.7463,42.1066,SIP
INV0166,119092,2023-05-09,10000,118.697,84.2481,SIP
INV0166,119092,2023-06-09,5000,112.6428,44.3881,SIP
INV0166,119092,2023-07-09,10000,115.7025,86.4286,SIP
INV0166,119092,2023-08-09,10000,112.6811,88.746,SIP
INV0166,119092,2023-09-09,2000,120.3841,16.6135,SIP
INV0166,119092,2023-10-09,10000,121.3964,82.3748,SIP
INV0166,119092,2023-11-09,1000,122.7402,8.1473,SIP
INV0166,119092,2023-12-09,5000,126.4304,39.5475,SIP
INV0166,119092,2024-01-09,10000,126.022,79.3512,SIP
INV0166,119092,2024-02-09,5000,125.2735,39.9127,SIP
INV0166,119092,2024-03-09,10000,129.0785,77.4722,SIP
INV0166,119092,2024-04-09,2000,135.7789,14.7298,SIP
INV0166,119092,2024-05-09,1000,142.0228,7.0411,SIP
INV0166,119092,2024-06-09,5000,143.9367,34.7375,SIP
INV0166,119092,2024-07-09,2000,135.8801,14.7189,SIP
INV0166,119092,2024-08-09,5000,139.8091,35.7631,SIP
INV0167,119551,2022-01-25,2000,99.6824,20.0637,SIP
INV0167,119551,2022-02-25,5000,104.351,47.9152,SIP
INV0167,119551,2022-03-25,5000,104.3793,47.9022,SIP
INV0167,119551,2022-04-25,2000,107.8514,18.544,SIP
INV0167,119551,2022-05-25,1000,113.4733,8.8126,SIP
INV0167,119551,2022-06-25,1000,124.8005,8.0128,SIP
INV0167,119551,2022-07-25,10000,131.0093,76.3305,SIP
INV0167,119551,2022-08-25,10000,130.4033,76.6852,SIP
INV0167,119551,2022-09-25,5000,134.1613,37.2686,SIP
INV0167,119551,2022-10-25,5000,129.4599,38.622,SIP
INV0167,119551,2022-11-25,10000,132.1114,75.6937,SIP
INV0167,119551,2022-12-25,10000,143.9159,69.485,SIP
INV0167,119551,2023-01-25,10000,145.9481,68.5175,SIP
INV0167,119551,2023-02-25,2000,147.1921,13.5877,SIP
INV0167,119551,2023-03-25,10000,148.1782,67.4863,SIP
INV0167,119551,2023-04-25,2000,152.6631,13.1007,SIP
INV0167,119551,2023-05-25,2000,164.5828,12.1519,SIP
INV0168,119092,2022-01-25,10000,100.7036,99.3013,SIP
INV0168,119092,2022-02-25,5000,92.1863,54.238,SIP
INV0168,119092,2022-03-25,10000,93.0263,107.4965,SIP
INV0168,119092,2022-04-25,5000,94.215,53.0701,SIP
INV0168,119092,2022-05-25,2000,97.8941,20.4302,SIP
INV0168,119092,2022-06-25,10000,98.5036,101.5191,SIP
INV0168,119092,2022-07-25,1000,103.6119,9.6514,SIP
INV0168,119092,2022-08-25,10000,104.9232,95.3078,SIP
INV0168,119092,2022-09-25,5000,105.2856,47.4899,SIP
INV0168,119092,2022-10-25,5000,108.9619,45.8876,SIP
INV0168,119092,2022-11-25,5000,113.2009,44.1693,SIP
INV0168,119092,2022-12-25,5000,106.9192,46.7643,SIP
INV0169,120503,2022-01-13,1000,100.1712,9.9829,SIP
INV0169,120503,2022-02-13,10000,95.4081,104.8129,SIP
INV0169,120503,2022-03-13,2000,100.1007,19.9799,SIP
INV0169,120503,2022-04-13,1000,103.0488,9.7041,SIP
INV0169,120503,2022-05-13,10000,108.6111,92.0716,SIP
INV0169,120503,2022-06-13,2000,111.7822,17.8919,SIP
INV0169,120503,2022-07-13,1000,116.4106,8.5903,SIP
INV0169,120503,2022-08-13,1000,118.7931,8.418,SIP
INV0169,120503,2022-09-13,10000,122.4277,81.6809,SIP
INV0169,120503,2022-10-13,5000,127.8003,39.1235,SIP
INV0169,120503,2022-11-13,1000,122.5472,8.1601,SIP
INV0169,120503,2022-12-13,1000,118.941,8.4075,SIP
INV0169,120503,2023-01-13,10000,115.2354,86.7789,SIP
INV0169,120503,2023-02-13,5000,115.8075,43.1751,SIP
INV0169,120503,2023-03-13,2000,120.0202,16.6639,SIP
INV0169,120503,2023-04-13,5000,119.1557,41.9619,SIP
INV0169,120503,2023-05-13,5000,121.5422,41.138,SIP
INV0169,120503,2023-06-13,10000,117.4413,85.1489,SIP
INV0169,120503,2023-07-13,5000,122.8816,40.6896,SIP
INV0169,120503,2023-08-13,10000,127.4106,78.4864,SIP
INV0169,120503,2023-09-13,2000,128.7803,15.5303,SIP
INV0169,120503,2023-10-13,1000,129.264,7.7361,SIP
INV0169,120503,2023-11-13,1000,123.6515,8.0872,SIP
INV0169,120503,2023-12-13,10000,126.8349,78.8427,SIP
INV0170,118632,2022-01-19,1000,99.1368,10.0871,SIP
INV0170,118632,2022-02-19,1000,99.1425,10.0865,SIP
INV0170,118632,2022-03-19,1000,95.7072,10.4485,SIP
INV0170,118632,2022-04-19,10000,98.5492,101.4722,SIP
INV0170,118632,2022-05-19,2000,98.3773,20.3299,SIP
INV0170,118632,2022-06-19,2000,100.0137,19.9973,SIP
INV0170,118632,2022-07-19,10000,104.5628,95.6363,SIP
INV0170,118632,2022-08-19,5000,105.093,47.5769,SIP
INV0170,118632,2022-09-19,2000,109.6849,18.2341,SIP
INV0170,118632,2022-10-19,5000,108.0868,46.2591,SIP
INV0170,118632,2022-11-19,1000,105.8783,9.4448,SIP
INV0170,118632,2022-12-19,1000,109.9824,9.0924,SIP
INV0171,125497,2022-01-12,5000,100.084,49.958,SIP
INV0171,125497,2022-02-12,2000,96.0431,20.824,SIP
INV0171,125497,2022-03-12,5000,94.2141,53.0706,SIP
INV0171,125497,2022-04-12,5000,96.8195,51.6425,SIP
INV0171,125497,2022-05-12,5000,94.1036,53.1329,SIP
INV0171,125497,2022-06-12,2000,97.9538,20.4178,SIP
INV0171,125497,2022-07-12,1000,95.6602,10.4537,SIP
INV0171,125497,2022-08-12,2000,97.7369,20.4631,SIP
INV0172,120503,2022-01-16,1000,100.1712,9.9829,SIP
INV0172,120503,2022-02-16,1000,95.4081,10.4813,SIP
INV0172,120503,2022-03-16,5000,100.1007,49.9497,SIP
INV0172,120503,2022-04-16,1000,103.0488,9.7041,SIP
